Place_Id,Place_Name,Description,Category,City,Price,Rating,Time_Minutes,Coordinate,Lat,Long,Unnamed: 11,Unnamed: 12,content_features
125,Alun-alun Utara Keraton Yogyakarta,Alun-alun utara atau dalam Bahasa Jawa disebut Alun-alun Lor merupakan salah satu land mark Kota Yogyakarta yang berupa sebuah tanah lapang yang berada di depan Keraton Yogyakarta. Disebut Alun-alun Lor karena di Kota Yogyakarta terdapat dua alun-alun yang letaknya di sebelah selatan dan utara dari Keraton Yogyakarta. Alun-alun Lor berbentuk persegi dengan luas 150 x 150 meter dengan dua pohon beringin besar berpagar yang berada di tengah alun-alun. Dua Pohon Beringin Besar itu masing-masing diberi nama Kyai Dewandaru dan Kyai Wijayandaru. Pada masa lalu di sekeliling Alun-alun Lor ditanam 63 Pohon Beringin yang melambangkan umur Nabi Muhammad SAW.,Budaya,Yogyakarta,0,4.6,60.0,"{'lat': -7.803897499999998, 'lng': 110.3644232}",-7.8038975,110.3644232,,125,alun utara keraton yogyakarta budaya alun utara dalam bahasa jawa sebut alun lor rupa salah satu land mark kota yogyakarta upa buah tanah lapang ada depan keraton yogyakarta sebut alun lor kota yogyakarta alun letak belah selatan utara keraton yogyakarta alun lor bentuk persegi luas 150 x 150 meter dua pohon beringin besar pagar ada tengah alun dua pohon beringin besar masing-masing beri nama kyai dewandaru kyai wijayandaru masa lalu di keliling alun lor tanam 63 pohon beringin melambang umur nabi muhammad saw
126,Pantai Goa Cemara,"Pantai Goa Cemara (bahasa Jawa: ꦥꦱꦶꦱꦶꦂ​ ꦒꦸꦮ​ ꦕꦺꦩꦫ, translit. Pasisir Guwa Cemara​) adalah objek wisata pantai yang terletak di Dusun Patihan, Desa Gadingsari, Kecamatan Sanden, Kabupaten Bantul. Daerah Istimewa Yogyakarta. Pantai ini terletak tepatnya berdampingan dengan Pantai Samas dan Pantai Pandansari.\n\nPantai ini memiliki pasir berwarna hitam tapi lembut dengan ombak yang cukup besar kerakteristik pantai selatan. Pantai ini merupakan pantai pengembangan baru dimana terdapat banyak pohong Cemara udang rindang membentuk seperti goa, hal ini yang membuat pantai ini dinamai Goa Cemara. Pohon Cemara ini bertujuan untuk melindungi abrasi air laut dan menahan gumuk pasir supaya tidak mengalamai perpindahan akibat tiupan angin.",Bahari,Yogyakarta,4000,4.3,,"{'lat': -7.999422999999998, 'lng': 110.248963}",-7.999423,110.248963,,126,pantai goa cemara bahari pantai goa cemara bahasa jawa translit pasisir guwa cemara objek wisata pantai letak dusun patih desa gadingsari camat sanden kabupaten bantul daerah istimewa yogyakarta pantai letak tepat damping pantai samas pantai pandansari n npantai milik pasir warna hitam lembut ombak cukup besar kerakteristik pantai selatan pantai rupa pantai kembang baru mana banyak pohong cemara udang rindang bentuk goa buat pantai nama goa cemara pohon cemara ini tuju lindung abrasi air laut tahan gumuk pasir tidak mengalamai pindah akibat tiup angin
127,Blue Lagoon Jogja,"Blue Lagoon adalah salah satu wisata air Jogja yang sudah sangat terkenal dan banyak dikunjungi oleh wisatawan dari berbagai daerah penjuru. Banyak yang menganggap bahwa Blue Lagoon sebagai surga wisata Jogja tersembunyi. Meskipun keindahan yang ditawarkan oleh tempat ini sangat mahal, namun untuk bisa menikmatinya kamu tidak perlu merogoh kocek dalam2. Karena budget untuk masuk ke area wisata ini tidak semahal yang ada di Islandia.",Taman Hiburan,Yogyakarta,10000,4.3,,"{'lat': -7.7044358, 'lng': 110.45026}",-7.7044358,110.45026,,127,blue lagoon jogja taman hibur blue lagoon salah satu wisata air jogja sudah sangat kenal banyak kunjung wisatawan bagai daerah penjuru banyak anggap blue lagoon bagai surga wisata jogja sembunyi meski indah tawar tempat sangat mahal nikmat kamu perlu rogoh kocek dalam2 budget untuk masuk area wisata tidak mahal ada islandia
128,Gumuk Pasir Parangkusumo,"Gumuk Pasir Parangkusumo (bahasa Jawa: ꦒꦸꦩꦸꦏ꧀​ꦥꦱꦶꦂ​ꦥꦫꦁ​ꦏꦸꦱꦸꦩ, translit. Gumuk Pasir Parangkusuma) adalah objek wisata di Kabupaten Bantul, Yogyakarta, letaknya di sebelah barat Pantai Parangtritis, yaitu di Desa Parangtritis, Kecamatan Kretek, Kabupaten Bantul, Daerah Istimewa Yogyakarta. Gumuk Pasir ini memiliki sejumlah keistimewaan terkait dengan jumlahnya hanya terbatas di dunia.\nNama ""Gumuk"" berasal dari bahasa Jawa yang artinya gundukan-gundukan pasir yang terhampar luas. Gumuk Pasir Yogyakarta terbentuk dari material Gunung Merapi yang kemudian mengalami transportasi melalui Sungai Opak dan Sungai Progo yang kemudian terbawa ombak dan mengendap di pantai. Material yang mengendap kemudian mengering dan terbawa angin lalu terbang kedaratan sehingga mengalami proses deposisi menjadi Gumuk Pasir.",Taman Hiburan,Yogyakarta,0,4.5,90.0,"{'lat': -8.0173266, 'lng': 110.3180791}",-8.0173266,110.3180791,,128,gumuk pasir parangkusumo taman hibur gumuk pasir parangkusumo bahasa jawa translit gumuk pasir parangkusuma objek wisata kabupaten bantul yogyakarta letak belah barat pantai parangtritis desa parangtritis camat kretek kabupaten bantul daerah istimewa yogyakarta gumuk pasir milik jumlah istimewa kait jumlah batas dunia nnama gumuk asal bahasa jawa arti gundu pasir hampar luas gumuk pasir yogyakarta bentuk material gunung rapi kemudian alami transportasi lalu sungai opak sungai progo kemudian bawa ombak endap di pantai material endap kemudian ering bawa angin lalu terbang darat alami proses deposisi jadi gumuk pasir
129,Bukit Lintang Sewu,"Bukit Lintang Sewu ini berasal ketika pada saat malam hari di bukit ini terlihat ribuan bintang – bintang yang membentang luas di angkasa. Dalam bahasa Jawa Bukit Seribu Bintang adalah Bukit Lintang Sewu (lintang: bintang, sewu: seribu). Pemandangan alam yang tidak kalah mempesona membuat Bukit Langit Sewu ini menjadi tempat favorit bagi pecinta alam. Pada saat menuju bukit, pengunjung akan disuguhkan dengan pepohonan pinus, tetapi saat sampai pengunjung akan disuguhkan panorama hutan Kayu Putih yang menjadi keunikan tempat wisata ini. Diatas pohon Kayu Putih ini juga terdapat Burung Alap-alap yang melintas diatas pohonnya. Selain itu pengunjung juga akan dimanjakan dengan deretan pegunungan seperti Gunung merbabu, Gunung Sumbing, Menoreh, dan Gunung Merapi.",Taman Hiburan,Yogyakarta,2000,4.5,60.0,"{'lat': -7.915799699999999, 'lng': 110.4366436}",-7.9157997,110.4366436,,129,bukit lintang sewu taman hibur bukit lintang sewu asal malam hari bukit lihat ribu bintang bintang bentang luas angkasa bahasa jawa bukit ribu bintang bukit lintang sewu lintang bintang sewu ribu pandang alam tidak kalah pesona buat bukit langit sewu jadi tempat favorit cinta alam pada saat tuju bukit unjung suguh pohon pinus saat unjung suguh panorama hutan kayu putih jadi uni tempat wisata atas pohon kayu putih burung alap lintas atas pohon itu unjung juga akan manja deret gunung gunung merbabu gunung sumbing toreh gunung rapi
130,Studio Alam Gamplong,"Studio Gamplong atau Studio Alam Gamplong adalah sebuah tempat wisata yang terletak di Desa Gamplong, Kecamatan Moyudan, Kabupaten Sleman. Tempat tersebut awalnya adalah tempat pengambilan gambar film Sultan Agung: Tahta, Perjuangan, Cinta dan Bumi Manusia karya Hanung Bramantyo. Tempat tersebut didirikan di atas lahan seluas 2,5 hektar. Tempat tersebut diresmikan oleh Presiden Joko Widodo pada 15 Juli 2018.",Taman Hiburan,Yogyakarta,10000,4.4,120.0,"{'lat': -7.805793599999998, 'lng': 110.2367304}",-7.8057936,110.2367304,,130,studio alam gamplong taman hibur studio gamplong studio alam gamplong buah tempat wisata letak desa gamplong camat moyudan kabupaten sleman tempat sebut awal tempat ambil gambar film sultan agung tahta juang cinta bumi manusia karya hanung bramantyo tempat sebut diri atas lahan luas 2 5 hektar tempat sebut resmi presiden joko widodo 15 juli 2018
131,Watu Lumbung,"Letak Kampung Edukasi Watu Lumbung yang berada di area perbukitan dipenuhi rerimbunan pohon jati, membuat pemandadangan dari tempat ini sangat indah sekali. Watu Lumbung dikonsep oleh M Boy Rifai sebagai tempat yang mengajarkan nilai-nilai edukasi, di mana Boy Rifai telah berhasil menyulap lahan tandus yang dulunya dibiarkan saja, kini menjadi tempat eksotis untuk menikmati malam maupun melihat sunset dan sunrise. Untuk menjaga keasrian di daerah sekitar tempat wisata pengelolah sengaja membangun area ini sebagai kawasan wisata yang selaras dengan alam.",Cagar Alam,Yogyakarta,5000,4.3,30.0,"{'lat': -7.992437900000001, 'lng': 110.317778}",-7.9924379,110.317778,,131,watu lumbung cagar alam letak kampung edukasi watu lumbung ada area bukit penuh rimbun pohon jati buat pemandadangan tempat sangat indah sekali watu lumbung konsep m boy rifai bagai tempat ajar nilai edukasi mana boy rifai hasil sulap lahan tandus dulunya biar kini jadi tempat eksotis nikmat malam maupun lihat sunset sunrise jaga asri daerah tempat wisata elo sengaja bangun area bagai kawasan wisata selaras alam
132,Air Terjun Kedung Pedut,"Air Terjun Kedung Pedut atau biasa disebut Curug Kedung Pedut berasal dari istilah bahasa Jawa. Curug yang berarti air terjun, kedung berarti kubangan atau kolam, dan pedut berarti kabut. Air Terjun Kedung Pedut merupakan salah satu wisata alam yang di Kulonprogo yang dikenal karena keindahan warna airnya.",Cagar Alam,Yogyakarta,20000,4.5,60.0,"{'lat': -7.769987499999998, 'lng': 110.1210707}",-7.7699875,110.1210707,,132,air terjun kedung pedut cagar alam air terjun kedung pedut biasa sebut curug kedung pedut asal istilah bahasa jawa curug arti air terjun kedung arti kubang kolam pedut arti kabut air terjun kedung pedut rupa salah satu wisata alam di kulonprogo kenal indah warna air
133,Puncak Kebun Buah Mangunan,"Berlibur di pegunungan memang menyenangkan. Dapat menikmati sejuknya udara serta pemandangan indah dari atas perbukitan. Wisata seperti ini dapat dinikmati di Bantul, tepatnya di Kebun Buah Mangunan. Beruntungnya Jogja dikaruniai bentang alam yang begitu indah. Ada pantai, gunung, bukit, serta kota dan budaya yang sangat menarik. Kebun Buah Mangunan hadir sebagai objek wisata yang begitu menarik minat wisatawan. Apalagi di pagi hari, pemandangannya tak ubahnya seperti negeri di atas awan.",Taman Hiburan,Yogyakarta,5000,4.6,90.0,"{'lat': -7.941371800000001, 'lng': 110.4247345}",-7.9413718,110.4247345,,133,puncak kebun buah mangun taman hibur libur gunung memang senang nikmat sejuk udara pandang indah atas bukit wisata ini nikmat bantul tepat kebun buah mangun untung jogja karunia bentang alam begitu indah pantai gunung bukit kota budaya sangat tarik kebun buah mangun hadir bagai objek wisata begitu tarik minat wisatawan pagi hari pandang tak ubah negeri di atas awan
134,Desa Wisata Gamplong,"Desa Wisata Gamplong adalah desa wisata kerajinan tenun yang berada di Padukuhan Gamplong Desa Sumber Rahayu Kecamatan Moyudan Kabupaten Sleman, Yogyakarta. Desa wisata yang terletak di sebelah barat Kota Yogyakarta ini cukup menarik untuk disinggahi wisatawan terlebih karena masih adanya industri kerajinan tenun tradisional dengan menggunakan Alat Tenun Bukan Mesin (ATBM). Dengan ATBM, masyarakat perajin Gamplong mampu menghasilkan kain tenun sebagai bahan stagen (kain panjang untuk melilit bagian perut wanita). Selain kerajinan tenun, perajin juga mampu memproduksi kerajinan anyaman untuk suvenir.",Taman Hiburan,Yogyakarta,10000,4.4,60.0,"{'lat': -7.805523199999997, 'lng': 110.2374676}",-7.8055232,110.2374676,,134,desa wisata gamplong taman hibur desa wisata gamplong desa wisata rajin tenun padukuhan gamplong desa sumber rahayu camat moyudan kabupaten sleman yogyakarta desa wisata letak belah barat kota yogyakarta cukup tarik singgah wisatawan lebih masih ada industri rajin tenun tradisional guna alat tenun bukan mesin atbm atbm masyarakat rajin gamplong mampu hasil kain tenun bagai bahan stagen kain panjang lilit perut wanita rajin tenun rajin mampu produksi rajin anyam suvenir
135,Kawasan Wisata Sosrowijayan,"Tempat wisata Sosrowijayan memang selama ini dikenal sebagai Wisata Kampung bule, lokasinya sendiri berada di pusat kota Yogyakarta sehingga hampir tiap hari di lokasi ini banyak sekali pengunjungnya yang sangat padat. Bagi Anda yang ingin berkunjung ke sini, harus menggunakan kendaraan karena dari arah stasiun Tugu Anda tinggal berjalan selama 200 meter selanjutnya anda pun akan langsung menemukan daerah Sosrowijayan yang mempunyai tanda yaitu Sebuah Jalan Kecil menuju Barat dengan nama yang sama. Wisata unik sosrowijayan menjadi membagi dua daerah yaitu Sosrowijayan Wetan dan Sosrowijayan Kulon dan menjadi penghubung jalan Jogonegaran dan Jalan Malioboro. Akan tetapi untuk Sosrowijayan Wetan yang saat ini langsung terkenal sampai ke penjuru dunia dan dikenal sebagai Kampung turis kedua di Yogyakarta setelah Prawirotaman. Karena disebut Kampung bule maka disini pun anda akan melihat banyak sekali turis dari mancanegara yang menikmati suasana malam di Yogyakarta. Anda pun bisa melihat dua buah busuk seperti yang ada di daerah Prawirotaman ketika memasuki dan pertama. Di daerah ini banyak sekali buku yang dijual seperti novel berbahasa Inggris, buku kecil berbahasa Indonesia, dan beberapa buku yang berkualitas dan pastinya akan memberikan pendidikan bagi para pembacanya.",Pusat Perbelanjaan,Yogyakarta,0,4.0,,"{'lat': -7.7916235, 'lng': 110.361956}",-7.7916235,110.361956,,135,kawasan wisata sosrowijayan pusat belanja tempat wisata sosrowijayan memang lama kenal bagai wisata kampung bule lokasi sendiri pusat kota yogyakarta hampir tiap hari lokasi banyak sekali unjung sangat padat ingin kunjung sini guna kendara arah stasiun tugu tinggal jalan lama 200 meter lanjut langsung temu daerah sosrowijayan punya tanda buah jalan kecil tuju barat nama sama wisata unik sosrowijayan jadi daerah sosrowijayan wetan sosrowijayan kulon jadi hubung jalan jogonegaran jalan malioboro tetapi sosrowijayan wetan saat langsung kenal ke penjuru dunia kenal bagai kampung turis yogyakarta prawirotaman sebut kampung bule sini pun anda lihat banyak sekali turis dari mancanegara nikmat suasana malam di yogyakarta anda pun lihat dua buah busuk di daerah prawirotaman pasuk pertama di daerah banyak sekali buku jual novel bahasa inggris buku kecil bahasa indonesia beberapa buku yang kualitas pasti beri didik para baca
136,Grojogan Watu Purbo Bangunrejo,"Objek wisata itu tak adalah Grojogan Watu Purbo yang berada di Bangunrejo, Merdikorejo, Kecamatan Tempel. Objek wisata itu sekitar setahun terakhir cukup populer di kalangan wisatawan karena memiliki pemandangan eksotis berupa air terjun yang memiliki enam tingkatan. Wisatawan yang datang rata-rata menjadikan air terjun itu sebagai latar untuk swafoto karena pemandangannya yang dinilai instagramable. Grojokan Watu Purbo ini tepatnya berlokasi di aliran Kali Krisak, yang merupakan jalur dari lahar dingin yang mengalir dari Gunung Merapi. Pemandangan kawasan ini eksotis karena dikepung pepohonan asri serta hamparan sawah. Munculnya air terjun atau grojogan ini berasal dari enam dam dengan ketinggian bervariasi tak lebih dari 10 meter.",Taman Hiburan,Yogyakarta,10000,4.5,90.0,"{'lat': -7.6340172, 'lng': 110.33837}",-7.6340172,110.33837,,136,grojogan watu purbo bangunrejo taman hibur objek wisata tak grojogan watu purbo ada bangunrejo merdikorejo camat tempel objek wisata sekitar tahun akhir cukup populer kalang wisatawan milik pandang eksotis upa air terjun milik enam tingkat wisatawan datang rata jadi air terjun bagai latar swafoto pandang nilai instagramable grojokan watu purbo tepat lokasi alir kali krisak rupa jalur lahar dingin alir gunung rapi pandang kawasan eksotis kepung pohon asri hampar sawah muncul air terjun grojogan asal enam dam tinggi variasi tak lebih 10 meter
137,Wisata Alam Kalibiru,"Kalibiru sebenarnya adalah sebuah nama hutan yang saat ini diolah menjadi sebuah tempat wisata alam. Hutan Kalibiru memiliki ketinggian 450 mdpl dan berupa kawasan perbukitan yang subur. Suhu udara di tempat ini sangat sejuk. Kalibiru dikelola oleh pemerintah dan masyarakat setempat sebagai wisata alam dan edukasi. Ada banyak hal yang bisa didapatkan di sana, termasuk outbond, penginapan, dan beberapa spot untuk mencari foto kekinian. Ada juga jalur trekking yang juga bisa dijadikan lokasi camping.",Cagar Alam,Yogyakarta,20000,4.4,90.0,"{'lat': -7.8057305, 'lng': 110.127969}",-7.8057305,110.127969,,137,wisata alam kalibiru cagar alam kalibiru benar buah nama hutan saat olah jadi buah tempat wisata alam hutan kalibiru milik tinggi 450 mdpl upa kawasan bukit subur suhu udara tempat sangat sejuk kalibiru kelola perintah masyarakat tempat bagai wisata alam edukasi banyak dapat sana masuk outbond inap beberapa spot cari foto kini juga jalur trekking yang juga jadi lokasi camping
138,Jogja Exotarium,"Di Yogyakarta, tepatnya di Sleman, ada satu tempat wisata edukasi yang patut dikunjungi. Namanya adalah Jogja Exotarium — terdengar unik, kan? Namun sebenarnya, tempat ini merupakan taman hewan berskala kecil. Koleksi hewannya beragam dan bisa diajak berinteraksi secara langsung",Taman Hiburan,Yogyakarta,20000,4.4,120.0,"{'lat': -7.7280356, 'lng': 110.3591712}",-7.7280356,110.3591712,,138,jogja exotarium taman hibur yogyakarta tepat sleman satu tempat wisata edukasi patut kunjung nama jogja exotarium dengar unik kan benar tempat rupa taman hewan skala kecil koleksi hewan agam bisa ajak interaksi cara langsung
139,Puncak Gunung Api Purba - Nglanggeran,"Gunung Nglanggeran adalah sebuah gunung di Daerah Istimewa Yogyakarta, Indonesia. Gunung ini merupakan suatu gunung api purba yang terbentuk sekitar 0,6-70 juta tahun yang lalu atau yang memiliki umur tersier (Oligo-Miosen). Gunung Nglanggeran memiliki batuan yang sangat khas karena didominasi oleh aglomerat dan breksi gunung api. Gunung ini terletak di Desa Nglanggeran, Kecamatan Patuk, Kabupaten Gunung Kidul yang berada pada deretan Pegunungan Baturagung.",Cagar Alam,Yogyakarta,10000,4.7,60.0,"{'lat': -7.841252999999998, 'lng': 110.543056}",-7.841253,110.543056,,139,puncak gunung api purba - nglanggeran cagar alam gunung nglanggeran buah gunung daerah istimewa yogyakarta indonesia gunung rupa suatu gunung api purba bentuk 0 6-70 juta tahun lalu milik umur tersier oligo-miosen gunung nglanggeran milik batu sangat khas dominasi aglomerat breksi gunung api gunung letak desa nglanggeran camat patuk kabupaten gunung kidul yang ada deret gunung baturagung
140,Bendung Lepen,"Bendung Lepen sendiri dulunya merupakan saluran irigasi yang tidak sebersih sekarang ini. Sebelumnya, tempat ini merupakan saluran irigasi yang kumuh disertai taman desa yang tak terurus. Namun, kesadaran para pemuda akan kebersihan lingkungan mengubah kali (sungai/lepen) yang semula begitu kotor menjadi tempat wisata yang disenangi banyak orang. Bendung Lepen sekarang menjadi indah dan dipenuhi ikan nila dan gurame. Jika dulunya hanya menjadi taman wisata yang tidak terurus dan kumuh, sekarang ini Bendung Lepen menjadi destinasi wisata yang nyaman dikunjungi bersama keluarga. Bahkan di kala pandemi COVID-19 ini, Bendung Lepen tidak kekurangan peminat. Masih banyak anak-anak yang menikmati senja dengan riang sambil memberi makan ikan di kali. Tentunya ditemani oleh orang tuanya yang juga bisa mencuci mata melihat aliran air yang jernih dengan ikan warna-warni yang berenang di kali. Selain itu, banyak juga anak muda yang duduk-duduk di taman sembari menikmati udara sore yang sejuk ditemani segelas es teh.",Taman Hiburan,Yogyakarta,0,4.6,60.0,"{'lat': -7.831666800000002, 'lng': 110.3945119}",-7.8316668,110.3945119,,140,bendung lepen taman hibur bendung lepen sendiri rupa salur irigasi bersih sekarang belum tempat rupa salur irigasi kumuh taman desa tak urus sadar pemuda bersih lingkung ubah kali sungai lepen mula kotor jadi tempat wisata nang banyak orang bendung lepen sekarang jadi indah penuh ikan nila gurame dulunya jadi taman wisata tidak urus kumuh sekarang bendung lepen jadi destinasi wisata nyaman kunjung sama keluarga bahkan kala pandemi covid-19 bendung lepen tidak kurang minat banyak anak nikmat senja riang beri makan ikan kali tani orang tua cuci mata lihat alir air jernih ikan warna-warni renang kali itu banyak juga anak muda duduk taman sembari nikmat udara sore sejuk tani gelas es teh
141,Bunker Kaliadem Merapi,"Bunker Kaliadem merupakan objek wisata yang terletak di lereng selatan Gunung Merapi. Destinasi wisata ini banyak menyimpan jejak erupsi gunung tersebut, terutama tahun 2006 dan 2010. Lokasi fenomenal tersebut berada di ketinggian lebih dari 2.000 meter di atas permukaan laut. Berada di Kabupaten Sleman, wisatawan diajak menyaksikan kegagahan Merapi dari jarak lima kilometer. Kawasan ini memadukan sejarah, keindahaan serta keunikan alam gunung merapi dengan fenomena vulkaniknya.",Cagar Alam,Yogyakarta,3000,4.5,45.0,"{'lat': -7.582919800000001, 'lng': 110.4476816}",-7.5829198,110.4476816,,141,bunker kaliadem rapi cagar alam bunker kaliadem rupa objek wisata letak lereng selatan gunung rapi destinasi wisata banyak simpan jejak erupsi gunung sebut utama tahun 2006 2010 lokasi fenomenal sebut tinggi lebih 2 000 meter di atas muka laut di kabupaten sleman wisatawan ajak saksi gagah rapi jarak lima kilometer kawasan madu sejarah keindahaan uni alam gunung rapi fenomena vulkaniknya
142,Ledok Sambi,"Desa wisata Ledok Sambi merupakan desa yang mempunyai nuansa alami asli Jogja, yang berlokasi dekat dengan Gunung Merapi atau berada di Jl. Kaliurang Km. 19,2 Padukuhan Sambi Desa Pakembinangun Kec. Pakem Kabupaten Sleman Daerah Istimewa Yogyakarta. Pemandangan alam yang indah dapat memberikan kesejukan, kesegaran dan ketentraman hati. Sepanjang mata memandang di Desa wisata ini anda akan disuguhkan bentangan luasnya persawahan yang alami dan asri dan juga pepohonan yang hijau nan rindang serta kejernihan air yang dimiliki wilayah Desa Wisata Ledok Sambi. Rumah-rumah Tradisional khas Jogja yang luas dijadikan sebagai tempat bermain sambil menikmati udara sejuk yang menenangkan hati jiwa dan pikiran.",Cagar Alam,Yogyakarta,0,4.6,150.0,"{'lat': -7.647094300000001, 'lng': 110.4280998}",-7.6470943,110.4280998,,142,ledok sambi cagar alam desa wisata ledok sambi rupa desa punya nuansa alami asli jogja lokasi dekat gunung rapi ada jl kaliurang km 19 2 padukuhan sambi desa pakembinangun kec pakem kabupaten sleman daerah istimewa yogyakarta pandang alam indah beri sejuk segar ketentraman hati panjang mata pandang desa wisata anda suguh bentang luas sawah alami asri juga pohon hijau nan rindang jernih air milik wilayah desa wisata ledok sambi rumah tradisional khas jogja luas jadi bagai tempat main nikmat udara sejuk tenang hati jiwa pikir
143,Seribu Batu Songgo Langit,"Nama Seribu Batu Songgo Langit memiliki makna tersendiri. Sebelum jadi tempat wisata, di lokasi ini terdapat ratusan bahkan ribuan batu dan pastinya hutan pinus. Songgo langit berarti penyangga langit, hal ini dikarenakan di Seribu Baru Songgo Langit terdapat bukit yang seakan akan merupakan tiang dari langit .Seribu Batu Songgo Langit merupakan tempat wisata di kawasan Dlingo yang menawarkan berbagai macam atraksi wisata, namun kebanyakan adalah spot foto. Spot foto di Seribu Batu hampir semuanya anti mainstream. Anda akan menemui beberapa spot foto dalam empat bagian di tempat wisata ini. Memasuki gerbang Seribu Batu Songgo Langit anda diharuskan untuk menuruni tangga yang terbuat dari kayu untuk mencapai spot pertama. Spot pertama ini menawarkan rumah dongeng seribu kayu. Spot ini berbentuk rumah kecil-kecil yang menyerupai rumah kurcaci dalam dongeng. Terdapat tujuh buah rumah kurcaci yang ditata secara mengerucut sehingga akan menciptakan angle foto yang bagus.",Cagar Alam,Yogyakarta,2000,4.6,90.0,"{'lat': -7.931098399999999, 'lng': 110.430919}",-7.9310984,110.430919,,143,ribu batu songgo langit cagar alam nama ribu batu songgo langit milik makna sendiri jadi tempat wisata lokasi ratus bahkan ribu batu pasti hutan pinus songgo langit arti sangga langit ribu baru songgo langit bukit akan rupa tiang langit ribu batu songgo langit rupa tempat wisata kawasan dlingo tawar bagai macam atraksi wisata banyak spot foto spot foto di ribu batu hampir semua anti mainstream akan temu beberapa spot foto empat di tempat wisata pasuk gerbang ribu batu songgo langit harus turun tangga buat kayu capai spot pertama spot pertama tawar rumah dongeng ribu kayu spot ini bentuk rumah kecil rupa rumah kurcaci dongeng dapat tujuh buah rumah kurcaci tata cara kerucut akan cipta angle foto bagus
144,Goa Jomblang,"Gua Jomblang merupakan gua vertikal yang bertipe collapse doline. Gua ini terbentuk akibat proses geologi amblasnya tanah beserta vegetasi yang ada di atasnya ke dasar bumi yang terjadi ribuan tahun lalu. Runtuhan ini membentuk sinkhole atau sumuran yang dalam bahasa Jawa dikenal dengan istilah luweng. Itulah yang membuat unik karena di dalam gua terdapat luas mulut gua sekitar 50 meter ini sering disebut dengan nama Luweng Jomblang. Gua Jomblang terletak di Kabupaten Gunungkidul, DI Yogyakarta.\nSaat ini Gua Jomblang merupakan tempat konservasi tumbuhan purba dan dikembangkan menjadi tempat wisata minat khusus yang mana dikelola oleh penduduk atau warga setempat. Untuk menuruni gua vertikal ini pihak pengelola sudah menyediakan perlengkapan lengkap sesuai standar keselamatan caving di gua vertikal.\nSinar matahari yang menerobos masuk dari Luweng Grubug setinggi 90 meter membentuk satu tiang cahaya, menyinari flowstone yang indah serta kedalaman gua yang gelap gulita. Air yang menetes dari ketinggian turut mempercantik pemandangan. Tidak salah\njika banyak orang terkagum-kagum datang ke sini ketika menyaksikan lukisan alam yang dikenal dengan istilah ""cahaya surga"".",Cagar Alam,Yogyakarta,500000,4.6,,"{'lat': -8.0281562, 'lng': 110.6383307}",-8.0281562,110.6383307,,144,goa jomblang cagar alam gua jomblang rupa gua vertikal tipe collapse doline gua bentuk akibat proses geologi amblas tanah vegetasi ada atas dasar bumi jadi ribu tahun lalu runtuh bentuk sinkhole sumur bahasa jawa kenal istilah luweng buat unik dalam gua luas mulut gua 50 meter sering sebut nama luweng jomblang gua jomblang letak kabupaten gunungkidul yogyakarta nsaat gua jomblang rupa tempat konservasi tumbuh purba kembang jadi tempat wisata minat khusus mana kelola duduk warga tempat turun gua vertikal pihak kelola sedia lengkap lengkap sesuai standar selamat caving di gua vertikal nsinar matahari terobos masuk luweng grubug setinggi 90 meter bentuk satu tiang cahaya sari flowstone indah dalam gua gelap gulita air tetes tinggi turut cantik pandang salah njika banyak orang kagum datang sini saksi lukis alam yang kenal istilah cahaya surga
145,Desa Wisata Rumah Domes/Teletubbies,"Kawasan desa teletubbies menjadi perhatian menarik berbagai media, sehingga menjadikan para wisatawan mulai berbondong-bondong datang kesana. Hingga sekarang kawasan ini menjadi objek wisata unik jogja yang menarik dikunjungi. Bagi kawan-kawan datawisata yang sedang berlibur atau berdomisili di Yogyakarta dan sekitar, coba deh rasakan sensasi wisata unik ini, setidaknya bisa dijadikan koleksi foto yang mengusung spot-spot kece instagenic. Mulanya objek wisata Rumah Domes merupakan bentuk bantuan dari NGO, kala itu Yogyakarta terkena musibah bencana alam gempa bumi. Di desa Nglepen setidaknya ada 80 bangunan mengusung desain rumah dome lengkap beserta fasilitas seperti warung makan, toilet umum, area parkir, tempat ibadah, rumah kesehatan dan balai desa yang kerap dimanfaatkan ketika ada hajatan atau acara budaya. Desa wisata Sumberharjo ini memiliki luas kurang lebih 2 hektar serta bangunan dibangun sejak tahun 2006. Selain disebut desa teletubbies, pemukiman disana juga sering disebut New Nglepen.",Taman Hiburan,Yogyakarta,5000,4.1,60.0,"{'lat': -7.813608499999999, 'lng': 110.5033442}",-7.8136085,110.5033442,,145,desa wisata rumah domes teletubbies taman hibur kawasan desa teletubbies jadi perhati tarik bagai media jadi wisatawan mulai bondong datang kesana hingga sekarang kawasan jadi objek wisata unik jogja tarik kunjung kawan datawisata sedang libur domisili yogyakarta sekitar coba deh rasa sensasi wisata unik jadi koleksi foto usung spot-spot kece instagenic mula objek wisata rumah domes rupa bentuk bantu ngo kala yogyakarta kena musibah bencana alam gempa bumi desa nglepen tidak ada 80 bangun usung desain rumah dome lengkap fasilitas warung makan toilet umum area parkir tempat ibadah rumah sehat balai desa kerap manfaat ada hajat acara budaya desa wisata sumberharjo milik luas kurang lebih 2 hektar bangun bangun sejak tahun 2006 sebut desa teletubbies mukim sana sering sebut new nglepen
